#Results for evolved program
#Output
#X    Expected     Actual
664 4.40546e+08 4.4072e+08
665 4.42537e+08 4.42713e+08
666 4.44534e+08 4.44711e+08
667 4.46538e+08 4.46715e+08
668 4.48547e+08 4.48725e+08
669 4.50562e+08 4.50741e+08
670 4.52584e+08 4.52763e+08
671 4.54611e+08 4.54791e+08
672 4.56644e+08 4.56826e+08
673 4.58684e+08 4.58866e+08
674 4.60729e+08 4.60912e+08
675 4.62781e+08 4.62965e+08
676 4.64839e+08 4.65023e+08
677 4.66902e+08 4.67088e+08
678 4.68972e+08 4.69158e+08
679 4.71048e+08 4.71235e+08
680 4.7313e+08 4.73318e+08
681 4.75218e+08 4.75407e+08
682 4.77313e+08 4.77503e+08
683 4.79413e+08 4.79604e+08
684 4.8152e+08 4.81711e+08
685 4.83633e+08 4.83825e+08
686 4.85752e+08 4.85945e+08
687 4.87877e+08 4.88071e+08
688 4.90008e+08 4.90203e+08
689 4.92146e+08 4.92342e+08
690 4.9429e+08 4.94486e+08
691 4.9644e+08 4.96637e+08
692 4.98596e+08 4.98794e+08
693 5.00758e+08 5.00957e+08
694 5.02927e+08 5.03127e+08
695 5.05102e+08 5.05303e+08
696 5.07283e+08 5.07485e+08
697 5.09471e+08 5.09673e+08
698 5.11664e+08 5.11868e+08
699 5.13864e+08 5.14069e+08
700 5.16071e+08 5.16276e+08
701 5.18283e+08 5.1849e+08
702 5.20502e+08 5.2071e+08
703 5.22728e+08 5.22936e+08
704 5.24959e+08 5.25168e+08
705 5.27197e+08 5.27407e+08
706 5.29441e+08 5.29652e+08
707 5.31692e+08 5.31904e+08
708 5.33949e+08 5.34162e+08
709 5.36213e+08 5.36426e+08
710 5.38482e+08 5.38697e+08
711 5.40759e+08 5.40974e+08
712 5.43041e+08 5.43258e+08
713 5.4533e+08 5.45548e+08
714 5.47626e+08 5.47844e+08
715 5.49927e+08 5.50147e+08
716 5.52236e+08 5.52456e+08
717 5.54551e+08 5.54772e+08
718 5.56872e+08 5.57094e+08
719 5.59199e+08 5.59423e+08
720 5.61534e+08 5.61758e+08
721 5.63874e+08 5.64099e+08
722 5.66221e+08 5.66447e+08
723 5.68575e+08 5.68802e+08
724 5.70935e+08 5.71163e+08
725 5.73302e+08 5.73531e+08
726 5.75675e+08 5.75905e+08
727 5.78055e+08 5.78286e+08
728 5.80441e+08 5.80673e+08
729 5.82834e+08 5.83067e+08
730 5.85234e+08 5.85467e+08
731 5.8764e+08 5.87874e+08
732 5.90052e+08 5.90288e+08
733 5.92471e+08 5.92708e+08
734 5.94897e+08 5.95135e+08
735 5.9733e+08 5.97568e+08
736 5.99769e+08 6.00008e+08
737 6.02214e+08 6.02455e+08
738 6.04667e+08 6.04908e+08
739 6.07126e+08 6.07368e+08
740 6.09591e+08 6.09835e+08
741 6.12063e+08 6.12308e+08
742 6.14542e+08 6.14788e+08
743 6.17028e+08 6.17275e+08
744 6.1952e+08 6.19768e+08
745 6.22019e+08 6.22268e+08
746 6.24525e+08 6.24775e+08
747 6.27038e+08 6.27288e+08
748 6.29557e+08 6.29809e+08
749 6.32083e+08 6.32336e+08
750 6.34615e+08 6.34869e+08
751 6.37155e+08 6.3741e+08
752 6.39701e+08 6.39957e+08
753 6.42254e+08 6.42511e+08
754 6.44814e+08 6.45072e+08
755 6.4738e+08 6.47639e+08
756 6.49954e+08 6.50214e+08
757 6.52534e+08 6.52795e+08
758 6.55121e+08 6.55383e+08
759 6.57715e+08 6.57978e+08
760 6.60315e+08 6.6058e+08
761 6.62923e+08 6.63188e+08
762 6.65537e+08 6.65804e+08
763 6.68158e+08 6.68426e+08
764 6.70786e+08 6.71055e+08
765 6.73421e+08 6.73691e+08
766 6.76063e+08 6.76334e+08
767 6.78712e+08 6.78984e+08
768 6.81368e+08 6.81641e+08
769 6.8403e+08 6.84304e+08
770 6.867e+08 6.86975e+08
771 6.89376e+08 6.89653e+08
772 6.9206e+08 6.92337e+08
773 6.9475e+08 6.95029e+08
774 6.97447e+08 6.97727e+08
775 7.00152e+08 7.00432e+08
776 7.02863e+08 7.03145e+08
777 7.05581e+08 7.05864e+08
778 7.08306e+08 7.0859e+08
779 7.11039e+08 7.11324e+08
780 7.13778e+08 7.14064e+08
781 7.16524e+08 7.16812e+08
782 7.19278e+08 7.19566e+08
783 7.22038e+08 7.22328e+08
784 7.24805e+08 7.25096e+08
785 7.2758e+08 7.27872e+08
786 7.30361e+08 7.30655e+08
787 7.3315e+08 7.33444e+08
788 7.35946e+08 7.36241e+08
789 7.38749e+08 7.39045e+08
790 7.41559e+08 7.41856e+08
791 7.44376e+08 7.44675e+08
792 7.472e+08 7.475e+08
793 7.50031e+08 7.50333e+08
794 7.5287e+08 7.53172e+08
795 7.55715e+08 7.56019e+08
796 7.58568e+08 7.58873e+08
797 7.61428e+08 7.61734e+08
798 7.64295e+08 7.64602e+08
799 7.6717e+08 7.67478e+08
800 7.70051e+08 7.70361e+08
801 7.7294e+08 7.7325e+08
802 7.75836e+08 7.76148e+08
803 7.78739e+08 7.79052e+08
804 7.81649e+08 7.81964e+08
805 7.84567e+08 7.84882e+08
806 7.87492e+08 7.87808e+08
807 7.90424e+08 7.90742e+08
